bedrooms,bathrooms,toilets,parking_space,title,town,state,price
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
5.0,7.0,5.0,4.0,Detached Duplex,Magodo,Lagos,215000000.0
5.0,6.0,6.0,3.0,Detached Bungalow,Ajah,Lagos,75000000.0
2.0,2.0,3.0,2.0,Block of Flats,Ajah,Lagos,19900000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,110000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Lekki,Lagos,30000000.0
7.0,7.0,8.0,4.0,Detached Duplex,Lekki,Lagos,650000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,390000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,84000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ikoyi,Lagos,400000000.0
8.0,8.0,8.0,1.0,Detached Duplex,Ajah,Lagos,220000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,33000000.0
2.0,2.0,2.0,1.0,Detached Bungalow,Surulere,Lagos,27000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,36000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
7.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,440000000.0
5.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,120000000.0
4.0,4.0,4.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,4.0,6.0,7.0,Detached Bungalow,Ibeju Lekki,Lagos,35000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,80000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,780000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
5.0,4.0,4.0,4.0,Detached Duplex,Yaba,Lagos,86000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
2.0,2.0,3.0,3.0,Detached Bungalow,Ajah,Lagos,21000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,290000000.0
4.0,4.0,4.0,8.0,Detached Duplex,Ikeja,Lagos,85000000.0
5.0,5.0,7.0,6.0,Detached Bungalow,Lekki,Lagos,270000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,6.0,6.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,220000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,300000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Magodo,Lagos,120000000.0
3.0,2.0,3.0,8.0,Detached Bungalow,Ipaja,Lagos,25000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,130000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Ojodu,Lagos,20000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,44000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,470000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ipaja,Lagos,9500000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,67000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,140000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
3.0,3.0,4.0,2.0,Block of Flats,Lekki,Lagos,85000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,350000000.0
5.0,6.0,6.0,5.0,Terraced Duplexes,Victoria Island (VI),Lagos,96000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,26500000.0
4.0,4.0,5.0,6.0,Detached Duplex,Ibeju Lekki,Lagos,68000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,700000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,77000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Ikoyi,Lagos,600000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Ajah,Lagos,90000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikoyi,Lagos,650000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,4.0,6.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
4.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,82000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,6.0,Semi Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Gbagada,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,160000000.0
5.0,6.0,7.0,7.0,Detached Duplex,Lekki,Lagos,290000000.0
6.0,6.0,7.0,9.0,Detached Duplex,Lekki,Lagos,350000000.0
2.0,3.0,3.0,1.0,Block of Flats,Ajah,Lagos,28000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
7.0,7.0,8.0,1.0,Detached Duplex,Ajah,Lagos,78000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,90000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,62000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0
4.0,4.0,4.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
2.0,2.0,3.0,4.0,Block of Flats,Lekki,Lagos,30000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,62000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
2.0,3.0,3.0,3.0,Block of Flats,Lekki,Lagos,35000000.0
4.0,4.0,5.0,1.0,Terraced Bungalow,Ajah,Lagos,50000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ikoyi,Lagos,110000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,6.0,6.0,2.0,Detached Duplex,Ajah,Lagos,1000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Ajah,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,3.0,4.0,4.0,Terraced Bungalow,Lekki,Lagos,31000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,7.0,4.0,Detached Duplex,Magodo,Lagos,210000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,90000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,110000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,7.0,4.0,Detached Duplex,Ikeja,Lagos,250000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ikeja,Lagos,160000000.0
4.0,5.0,6.0,5.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,125000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,40000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Magodo,Lagos,230000000.0
4.0,5.0,6.0,4.0,Block of Flats,Victoria Island (VI),Lagos,350000000.0
3.0,3.0,3.0,2.0,Block of Flats,Lekki,Lagos,25500000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
5.0,7.0,7.0,7.0,Detached Duplex,Lekki,Lagos,400000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,190000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,58000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Magodo,Lagos,240000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
6.0,6.0,7.0,7.0,Detached Duplex,Isheri North,Lagos,155000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Alimosho,Lagos,35000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,110000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
2.0,2.0,3.0,6.0,Block of Flats,Ikorodu,Lagos,90000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,180000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikeja,Lagos,150000000.0
5.0,6.0,5.0,5.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,7.0,7.0,4.0,Detached Duplex,Lekki,Lagos,50000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1600000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Ibeju Lekki,Lagos,19800000.0
5.0,5.0,7.0,7.0,Detached Duplex,Lekki,Lagos,430000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,49000000.0
1.0,5.0,2.0,4.0,Block of Flats,Lekki,Lagos,28000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,6.0,7.0,5.0,Semi Detached Duplex,Isheri North,Lagos,80000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,350000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,275000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Magodo,Lagos,180000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
2.0,2.0,2.0,3.0,Semi Detached Bungalow,Ajah,Lagos,16000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,44000000.0
4.0,4.0,4.0,1.0,Semi Detached Duplex,Ikoyi,Lagos,1000000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,260000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ikorodu,Lagos,95000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Victoria Island (VI),Lagos,130000000.0
2.0,3.0,3.0,1.0,Detached Bungalow,Ikorodu,Lagos,8000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,280000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Ajah,Lagos,60000000.0
2.0,3.0,3.0,4.0,Detached Bungalow,Lekki,Lagos,21000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,315000000.0
3.0,5.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,185000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Ikeja,Lagos,250000000.0
2.0,5.0,5.0,4.0,Detached Bungalow,Epe,Lagos,12000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Magodo,Lagos,80000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
5.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,135000000.0
4.0,4.0,4.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,400000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,8.0,Detached Duplex,Lekki,Lagos,190000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,72000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,5.0,Terraced Duplexes,Ajah,Lagos,27000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Magodo,Lagos,160000000.0
5.0,6.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,145000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,80000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ikorodu,Lagos,70000000.0
3.0,3.0,4.0,2.0,Block of Flats,Ikoyi,Lagos,100000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ojodu,Lagos,24000000.0
3.0,3.0,4.0,5.0,Detached Bungalow,Lekki,Lagos,34000000.0
3.0,3.0,4.0,4.0,Semi Detached Duplex,Gbagada,Lagos,40000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ajah,Lagos,50000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Magodo,Lagos,140000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Ibeju Lekki,Lagos,140000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,64000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ojodu,Lagos,20000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,5.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Maryland,Lagos,95000000.0
3.0,4.0,4.0,2.0,Block of Flats,Ajah,Lagos,34900000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,78000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,7.0,7.0,5.0,Detached Duplex,Lekki,Lagos,320000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,115000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,50000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,62000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,50000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Victoria Island (VI),Lagos,400000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Isheri North,Lagos,35000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
5.0,5.0,7.0,8.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,135000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
3.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,36000000.0
3.0,3.0,3.0,4.0,Block of Flats,Ajah,Lagos,45000000.0
3.0,3.0,4.0,4.0,Block of Flats,Lekki,Lagos,65000000.0
3.0,5.0,4.0,4.0,Semi Detached Duplex,Ibeju Lekki,Lagos,30000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
5.0,7.0,8.0,5.0,Detached Duplex,Lekki,Lagos,400000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,220000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,197000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
6.0,6.0,6.0,8.0,Detached Duplex,Isheri North,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,115000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
3.0,2.0,2.0,4.0,Semi Detached Bungalow,Ikotun,Lagos,26000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,500000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Agege,Lagos,8500000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,600000000.0
6.0,8.0,8.0,6.0,Detached Duplex,Ikoyi,Lagos,1000000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Yaba,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,4.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,7.0,7.0,5.0,Detached Duplex,Ajah,Lagos,60000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,37000000.0
6.0,6.0,7.0,1.0,Detached Duplex,Lekki,Lagos,450000000.0
5.0,5.0,7.0,1.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,53000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,165000000.0
4.0,2.0,3.0,6.0,Block of Flats,Surulere,Lagos,80000000.0
5.0,6.0,7.0,3.0,Detached Duplex,Lekki,Lagos,234000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ketu,Lagos,50000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0
4.0,3.0,4.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,650000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Ajah,Lagos,130000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,115000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Apapa,Lagos,400000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
8.0,5.0,5.0,4.0,Detached Bungalow,Agege,Lagos,20000000.0
5.0,1.0,1.0,1.0,Detached Duplex,Ketu,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,45000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,240000000.0
6.0,1.0,1.0,5.0,Detached Duplex,Isheri North,Lagos,140000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
2.0,2.0,3.0,2.0,Block of Flats,Lekki,Lagos,30000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,4.0,4.0,Semi Detached Bungalow,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,100000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ikoyi,Lagos,270000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,55000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Ikoyi,Lagos,900000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,4.0,4.0,3.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,34000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ogudu,Lagos,40000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Magodo,Lagos,140000000.0
3.0,5.0,3.0,4.0,Detached Bungalow,Lagos Island,Lagos,65000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,370000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,170000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,5.0,Semi Detached Duplex,Victoria Island (VI),Lagos,250000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,130000000.0
4.0,6.0,5.0,6.0,Detached Duplex,Ajah,Lagos,80000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Ajah,Lagos,47000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Ikeja,Lagos,130000000.0
2.0,2.0,2.0,4.0,Detached Bungalow,Surulere,Lagos,30000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
2.0,5.0,5.0,4.0,Detached Bungalow,Oshodi,Lagos,33000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,250000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,390000000.0
